"Account","Date","kWh","month","day","DayofWeek","hour","X0.05","weekdays","peakhour","temperature"
999999999,"1/1/2014",78.405,1,1,3,0,6.225,1,0,23
999999999,"1/1/2014",76.425,1,1,3,1,6.225,1,0,21.9
999999999,"1/1/2014",78.015,1,1,3,2,6.225,1,0,21.9
999999999,"1/1/2014",78.12,1,1,3,3,6.225,1,0,21.9
999999999,"1/1/2014",77.535,1,1,3,4,6.225,1,0,21
999999999,"1/1/2014",104.099999,1,1,3,5,6.225,1,0,21
999999999,"1/1/2014",158.264998,1,1,3,6,6.225,1,0,21
999999999,"1/1/2014",249.164995,1,1,3,7,6.225,1,1,19.9
999999999,"1/1/2014",240.524994,1,1,3,8,6.225,1,1,23
999999999,"1/1/2014",224.069994,1,1,3,9,6.225,1,1,24.1
999999999,"1/1/2014",223.394993,1,1,3,10,6.225,1,1,26.1
999999999,"1/1/2014",215.039996,1,1,3,11,6.225,1,1,26.1
999999999,"1/1/2014",210.675,1,1,3,12,6.225,1,1,27
999999999,"1/1/2014",196.049998,1,1,3,13,6.225,1,1,28
999999999,"1/1/2014",196.559993,1,1,3,14,6.225,1,1,27
999999999,"1/1/2014",151.829996,1,1,3,15,6.225,1,1,27
999999999,"1/1/2014",103.739998,1,1,3,16,6.225,1,1,26.1
999999999,"1/1/2014",99.584999,1,1,3,17,6.225,1,1,25
999999999,"1/1/2014",97.589998,1,1,3,18,6.225,1,1,24.1
999999999,"1/1/2014",91.47,1,1,3,19,6.225,1,1,24.1
999999999,"1/1/2014",93.6,1,1,3,20,6.225,1,0,23
999999999,"1/1/2014",79.35,1,1,3,21,6.225,1,0,21.9
999999999,"1/1/2014",76.44,1,1,3,22,6.225,1,0,23
999999999,"1/1/2014",78.975,1,1,3,23,6.225,1,0,23
999999999,"1/2/2014",78.66,1,2,4,0,6.225,1,0,21
999999999,"1/2/2014",77.385,1,2,4,1,6.225,1,0,19.9
999999999,"1/2/2014",79.485,1,2,4,2,6.225,1,0,19
999999999,"1/2/2014",83.685,1,2,4,3,6.225,1,0,19
999999999,"1/2/2014",162.194999,1,2,4,4,6.225,1,0,19
999999999,"1/2/2014",170.474997,1,2,4,5,6.225,1,0,19
999999999,"1/2/2014",205.874997,1,2,4,6,6.225,1,0,19
999999999,"1/2/2014",264.044997,1,2,4,7,6.225,1,1,19
999999999,"1/2/2014",263.534995,1,2,4,8,6.225,1,1,19.9
999999999,"1/2/2014",269.009995,1,2,4,9,6.225,1,1,24.1
999999999,"1/2/2014",80.82,1,2,4,10,6.225,1,1,25
999999999,"1/2/2014",33.45,1,2,4,11,6.225,1,1,24.1
999999999,"1/2/2014",24.825,1,2,4,12,6.225,1,1,24.1
999999999,"1/2/2014",28.995,1,2,4,13,6.225,1,1,26.1
999999999,"1/2/2014",20.775,1,2,4,14,6.225,1,1,19.9
999999999,"1/3/2014",50.79,1,3,5,7,0,1,1,3.9
999999999,"1/3/2014",51.945,1,3,5,8,0,1,1,5
999999999,"1/3/2014",40.275,1,3,5,9,0,1,1,6.1
999999999,"1/3/2014",41.1,1,3,5,10,0,1,1,9
999999999,"1/3/2014",40.995,1,3,5,11,0,1,1,10.9
999999999,"1/3/2014",40.095,1,3,5,12,0,1,1,12
999999999,"1/3/2014",39.06,1,3,5,13,0,1,1,14
999999999,"1/3/2014",37.785,1,3,5,14,0,1,1,14
999999999,"1/3/2014",20.295,1,3,5,15,0,1,1,12.9
999999999,"1/6/2014",51.075,1,6,1,7,0,1,1,48
999999999,"1/6/2014",90.764999,1,6,1,8,0,1,1,48
999999999,"1/6/2014",95.609999,1,6,1,9,0,1,1,51.1
999999999,"1/6/2014",89.894999,1,6,1,10,0,1,1,52
999999999,"1/6/2014",82.005,1,6,1,11,0,1,1,55.9
999999999,"1/6/2014",75.51,1,6,1,12,0,1,1,55.9
999999999,"1/6/2014",64.125,1,6,1,13,0,1,1,54
999999999,"1/6/2014",51.21,1,6,1,14,0,1,1,53.1
999999999,"1/6/2014",23.55,1,6,1,15,0,1,1,48
999999999,"1/7/2014",71.97,1,7,2,7,0,1,1,12
999999999,"1/7/2014",105.059999,1,7,2,8,0,1,1,12.9
999999999,"1/7/2014",75.42,1,7,2,9,0,1,1,14
999999999,"1/7/2014",109.439995,1,7,2,10,0,1,1,15.1
999999999,"1/7/2014",94.425,1,7,2,11,0,1,1,15.1
999999999,"1/7/2014",87.21,1,7,2,12,0,1,1,16
999999999,"1/7/2014",82.29,1,7,2,13,0,1,1,15.1
999999999,"1/7/2014",79.59,1,7,2,14,0,1,1,15.1
999999999,"1/7/2014",40.05,1,7,2,15,0,1,1,12.9
999999999,"1/8/2014",14.07,1,8,3,6,0,1,0,7
999999999,"1/8/2014",106.019999,1,8,3,7,0,1,1,8.1
999999999,"1/8/2014",135.809997,1,8,3,8,0,1,1,10.9
999999999,"1/8/2014",142.215,1,8,3,9,0,1,1,14
999999999,"1/8/2014",152.534997,1,8,3,10,0,1,1,17.1
999999999,"1/8/2014",101.205,1,8,3,11,0,1,1,19.9
999999999,"1/8/2014",84.63,1,8,3,12,0,1,1,21.9
999999999,"1/8/2014",77.295,1,8,3,13,0,1,1,21
999999999,"1/8/2014",72.3,1,8,3,14,0,1,1,21.9
999999999,"1/8/2014",40.65,1,8,3,15,0,1,1,21
999999999,"1/9/2014",20.49,1,9,4,6,0,1,0,19
999999999,"1/9/2014",110.354999,1,9,4,7,0,1,1,19.9
999999999,"1/9/2014",127.019998,1,9,4,8,0,1,1,21.9
999999999,"1/9/2014",241.919994,1,9,4,9,0,1,1,24.1
999999999,"1/9/2014",308.579991,1,9,4,10,0,1,1,26.1
999999999,"1/9/2014",303.929994,1,9,4,11,0,1,1,26.1
999999999,"1/9/2014",292.844992,1,9,4,12,0,1,1,28
999999999,"1/9/2014",286.304993,1,9,4,13,0,1,1,30
999999999,"1/9/2014",86.64,1,9,4,14,0,1,1,30
999999999,"1/9/2014",45.87,1,9,4,15,0,1,1,28.9
999999999,"1/10/2014",20.145,1,10,5,6,0,1,0,24.1
999999999,"1/10/2014",93.044999,1,10,5,7,0,1,1,23
999999999,"1/10/2014",126.479999,1,10,5,8,0,1,1,24.1
999999999,"1/10/2014",125.699994,1,10,5,9,0,1,1,27
999999999,"1/10/2014",115.29,1,10,5,10,0,1,1,28
999999999,"1/10/2014",95.64,1,10,5,11,0,1,1,30
999999999,"1/10/2014",92.31,1,10,5,12,0,1,1,30.9
999999999,"1/10/2014",70.065,1,10,5,13,0,1,1,32
999999999,"1/10/2014",37.905,1,10,5,14,0,1,1,32
999999999,"1/10/2014",13.455,1,10,5,15,0,1,1,32
999999999,"1/13/2014",22.905,1,13,1,6,0,1,0,30.9
999999999,"1/13/2014",104.789997,1,13,1,7,0,1,1,33.1
999999999,"1/13/2014",135.419997,1,13,1,8,0,1,1,37
999999999,"1/13/2014",128.789997,1,13,1,9,0,1,1,41
999999999,"1/13/2014",128.474997,1,13,1,10,0,1,1,44.1
999999999,"1/13/2014",102.284999,1,13,1,11,0,1,1,46.9
999999999,"1/13/2014",95.234999,1,13,1,12,0,1,1,50
999999999,"1/13/2014",85.89,1,13,1,13,0,1,1,48.9
999999999,"1/13/2014",73.815,1,13,1,14,0,1,1,48.9
999999999,"1/13/2014",31.14,1,13,1,15,0,1,1,46.9
999999999,"1/14/2014",81.629998,1,14,2,7,0,1,1,48
999999999,"1/14/2014",101.039993,1,14,2,8,0,1,1,46.9
999999999,"1/14/2014",92.205,1,14,2,9,0,1,1,46.9
999999999,"1/14/2014",91.979999,1,14,2,10,0,1,1,48
999999999,"1/14/2014",81.765,1,14,2,11,0,1,1,48
999999999,"1/14/2014",63.36,1,14,2,12,0,1,1,48.9
999999999,"1/14/2014",63.27,1,14,2,13,0,1,1,46.9
999999999,"1/14/2014",53.355,1,14,2,14,0,1,1,46.9
999999999,"1/14/2014",23.655,1,14,2,15,0,1,1,46.9
999999999,"1/15/2014",59.565,1,15,3,7,0,1,1,37
999999999,"1/15/2014",89.114999,1,15,3,8,0,1,1,39
999999999,"1/15/2014",95.624999,1,15,3,9,0,1,1,42.1
999999999,"1/15/2014",109.274998,1,15,3,10,0,1,1,44.1
999999999,"1/15/2014",79.74,1,15,3,11,0,1,1,46
999999999,"1/15/2014",68.895,1,15,3,12,0,1,1,46
999999999,"1/15/2014",59.325,1,15,3,13,0,1,1,46.9
999999999,"1/15/2014",49.245,1,15,3,14,0,1,1,46
999999999,"1/15/2014",18.33,1,15,3,15,0,1,1,44.1
999999999,"1/16/2014",88.934999,1,16,4,7,0,1,1,34
999999999,"1/16/2014",92.22,1,16,4,8,0,1,1,35.1
999999999,"1/16/2014",96.779999,1,16,4,9,0,1,1,37
999999999,"1/16/2014",99.914999,1,16,4,10,0,1,1,39
999999999,"1/16/2014",66.48,1,16,4,11,0,1,1,37.9
999999999,"1/16/2014",66.27,1,16,4,12,0,1,1,37
999999999,"1/16/2014",57.285,1,16,4,13,0,1,1,37.9
999999999,"1/16/2014",50.31,1,16,4,14,0,1,1,39
999999999,"1/16/2014",23.4,1,16,4,15,0,1,1,37.9
999999999,"1/17/2014",81.524998,1,17,5,7,0,1,1,38.6
999999999,"1/17/2014",106.109999,1,17,5,8,0,1,1,37.9
999999999,"1/17/2014",95.474998,1,17,5,9,0,1,1,39
999999999,"1/17/2014",94.589998,1,17,5,10,0,1,1,39.9
999999999,"1/17/2014",72.78,1,17,5,11,0,1,1,42.1
999999999,"1/17/2014",66.015,1,17,5,12,0,1,1,44.1
999999999,"1/17/2014",63,1,17,5,13,0,1,1,45
999999999,"1/17/2014",49.74,1,17,5,14,0,1,1,45
999999999,"1/17/2014",17.13,1,17,5,15,0,1,1,44.1
999999999,"1/20/2014",10.695,1,20,1,6,0,1,0,34
999999999,"1/20/2014",62.31,1,20,1,7,0,1,1,34
999999999,"1/20/2014",65.535,1,20,1,8,0,1,1,35.1
999999999,"1/20/2014",67.185,1,20,1,9,0,1,1,36
999999999,"1/20/2014",67.44,1,20,1,10,0,1,1,37
999999999,"1/20/2014",47.685,1,20,1,11,0,1,1,37.9
999999999,"1/20/2014",40.86,1,20,1,12,0,1,1,39
999999999,"1/20/2014",24.825,1,20,1,13,0,1,1,39.9
999999999,"1/20/2014",15.3,1,20,1,14,0,1,1,41
999999999,"1/21/2014",21.75,1,21,2,6,0,1,0,14
999999999,"1/21/2014",120.674998,1,21,2,7,0,1,1,12.9
999999999,"1/21/2014",131.549999,1,21,2,8,0,1,1,14
999999999,"1/21/2014",138.224997,1,21,2,9,0,1,1,15.1
999999999,"1/21/2014",97.994998,1,21,2,10,0,1,1,15.1
999999999,"1/21/2014",91.44,1,21,2,11,0,1,1,15.1
999999999,"1/21/2014",90.539999,1,21,2,12,0,1,1,16
999999999,"1/21/2014",83.25,1,21,2,13,0,1,1,16
999999999,"1/21/2014",77.805,1,21,2,14,0,1,1,16
999999999,"1/21/2014",38.76,1,21,2,15,0,1,1,15.1
999999999,"1/22/2014",12.465,1,22,3,6,0,1,0,8.1
999999999,"1/22/2014",59.16,1,22,3,7,0,1,1,7
999999999,"1/22/2014",60.555,1,22,3,8,0,1,1,8.1
999999999,"1/22/2014",52.785,1,22,3,9,0,1,1,9
999999999,"1/22/2014",52.32,1,22,3,10,0,1,1,10.9
999999999,"1/22/2014",45.39,1,22,3,11,0,1,1,10.9
999999999,"1/22/2014",38.865,1,22,3,12,0,1,1,14
999999999,"1/22/2014",38.16,1,22,3,13,0,1,1,16
999999999,"1/22/2014",37.77,1,22,3,14,0,1,1,17.1
999999999,"1/22/2014",19.935,1,22,3,15,0,1,1,17.1
999999999,"1/23/2014",16.71,1,23,4,6,0,1,0,6.1
999999999,"1/23/2014",95.744999,1,23,4,7,0,1,1,7
999999999,"1/23/2014",128.549997,1,23,4,8,0,1,1,9
999999999,"1/23/2014",133.049997,1,23,4,9,0,1,1,10.9
999999999,"1/23/2014",141.599999,1,23,4,10,0,1,1,14
999999999,"1/23/2014",100.589999,1,23,4,11,0,1,1,18
999999999,"1/23/2014",85.2,1,23,4,12,0,1,1,19.9
999999999,"1/23/2014",64.095,1,23,4,13,0,1,1,21
999999999,"1/23/2014",36.63,1,23,4,14,0,1,1,21.9
999999999,"1/23/2014",13.38,1,23,4,15,0,1,1,21
999999999,"1/24/2014",18.33,1,24,5,6,0,1,0,8.1
999999999,"1/24/2014",101.654998,1,24,5,7,0,1,1,8.1
999999999,"1/24/2014",122.114998,1,24,5,8,0,1,1,9
999999999,"1/24/2014",131.249998,1,24,5,9,0,1,1,10
999999999,"1/24/2014",146.309996,1,24,5,10,0,1,1,10.9
999999999,"1/24/2014",137.429998,1,24,5,11,0,1,1,14
999999999,"1/24/2014",101.205,1,24,5,12,0,1,1,16
999999999,"1/24/2014",80.34,1,24,5,13,0,1,1,17.1
999999999,"1/24/2014",66.27,1,24,5,14,0,1,1,18
999999999,"1/24/2014",39.825,1,24,5,15,0,1,1,17.1
999999999,"1/24/2014",11.445,1,24,5,16,0,1,1,16
999999999,"1/24/2014",12.69,1,24,5,17,0,1,1,16
999999999,"1/24/2014",14.535,1,24,5,18,0,1,1,16
999999999,"1/24/2014",12.855,1,24,5,19,0,1,1,14
999999999,"1/27/2014",92.819997,1,27,1,7,0,1,1,37.9
999999999,"1/27/2014",135.179999,1,27,1,8,0,1,1,45
999999999,"1/27/2014",144.524997,1,27,1,9,0,1,1,46
999999999,"1/27/2014",120.779994,1,27,1,10,0,1,1,45
999999999,"1/27/2014",80.28,1,27,1,11,0,1,1,45
999999999,"1/27/2014",58.035,1,27,1,12,0,1,1,45
999999999,"1/27/2014",54.87,1,27,1,13,0,1,1,45
999999999,"1/27/2014",41.25,1,27,1,14,0,1,1,39
999999999,"1/27/2014",12.93,1,27,1,15,0,1,1,37
999999999,"1/28/2014",12.465,1,28,2,6,0,1,0,12.9
999999999,"1/28/2014",92.069998,1,28,2,7,0,1,1,14
999999999,"1/28/2014",124.529998,1,28,2,8,0,1,1,15.1
999999999,"1/28/2014",119.054998,1,28,2,9,0,1,1,16
999999999,"1/28/2014",100.634999,1,28,2,10,0,1,1,17.1
999999999,"1/28/2014",99.194995,1,28,2,11,0,1,1,17.1
999999999,"1/28/2014",83.265,1,28,2,12,0,1,1,18
999999999,"1/28/2014",81.645,1,28,2,13,0,1,1,18
999999999,"1/28/2014",75.15,1,28,2,14,0,1,1,19
999999999,"1/28/2014",38.58,1,28,2,15,0,1,1,19
999999999,"1/29/2014",12.645,1,29,3,6,0,1,0,15.1
999999999,"1/29/2014",82.829999,1,29,3,7,0,1,1,16
999999999,"1/29/2014",126.059999,1,29,3,8,0,1,1,16
999999999,"1/29/2014",106.859997,1,29,3,9,0,1,1,17.1
999999999,"1/29/2014",68.655,1,29,3,10,0,1,1,19.9
999999999,"1/29/2014",61.53,1,29,3,11,0,1,1,21.9
999999999,"1/29/2014",49.56,1,29,3,12,0,1,1,25
999999999,"1/29/2014",49.095,1,29,3,13,0,1,1,26.1
999999999,"1/29/2014",39.015,1,29,3,14,0,1,1,26.1
999999999,"1/29/2014",17.835,1,29,3,15,0,1,1,26.1
999999999,"1/30/2014",82.59,1,30,4,7,0,1,1,18
999999999,"1/30/2014",114.96,1,30,4,8,0,1,1,19.9
999999999,"1/30/2014",84.525,1,30,4,9,0,1,1,21.9
999999999,"1/30/2014",65.549999,1,30,4,10,0,1,1,25
999999999,"1/30/2014",56.085,1,30,4,11,0,1,1,27
999999999,"1/30/2014",53.58,1,30,4,12,0,1,1,28
999999999,"1/30/2014",47.325,1,30,4,13,0,1,1,28.9
999999999,"1/30/2014",33.015,1,30,4,14,0,1,1,30
999999999,"1/30/2014",10.02,1,30,4,15,0,1,1,30
999999999,"1/31/2014",18.285,1,31,5,6,0,1,0,27
999999999,"1/31/2014",91.349998,1,31,5,7,0,1,1,30.9
999999999,"1/31/2014",119.114995,1,31,5,8,0,1,1,32
999999999,"1/31/2014",110.624998,1,31,5,9,0,1,1,34
999999999,"1/31/2014",89.819999,1,31,5,10,0,1,1,37
999999999,"1/31/2014",62.1,1,31,5,11,0,1,1,37
999999999,"1/31/2014",55.395,1,31,5,12,0,1,1,39
999999999,"1/31/2014",47.55,1,31,5,13,0,1,1,42.1
999999999,"1/31/2014",35.1,1,31,5,14,0,1,1,41
999999999,"1/31/2014",10.395,1,31,5,15,0,1,1,41
999999999,"2/3/2014",20.625,2,3,1,6,0,1,0,35.1
999999999,"2/3/2014",98.264999,2,3,1,7,0,1,1,34
999999999,"2/3/2014",128.219997,2,3,1,8,0,1,1,35.1
999999999,"2/3/2014",125.474999,2,3,1,9,0,1,1,35.1
999999999,"2/3/2014",116.729999,2,3,1,10,0,1,1,32
999999999,"2/3/2014",87.69,2,3,1,11,0,1,1,30.9
999999999,"2/3/2014",54.015,2,3,1,12,0,1,1,30.9
999999999,"2/3/2014",48.15,2,3,1,13,0,1,1,30
999999999,"2/3/2014",46.275,2,3,1,14,0,1,1,30
999999999,"2/3/2014",21.45,2,3,1,15,0,1,1,30
999999999,"2/4/2014",16.665,2,4,2,6,0,1,0,24.1
999999999,"2/4/2014",102.689998,2,4,2,7,0,1,1,24.1
999999999,"2/4/2014",132.27,2,4,2,8,0,1,1,27
999999999,"2/4/2014",106.604997,2,4,2,9,0,1,1,28.9
999999999,"2/4/2014",109.214999,2,4,2,10,0,1,1,30.9
999999999,"2/4/2014",99.239999,2,4,2,11,0,1,1,33.1
999999999,"2/4/2014",77.91,2,4,2,12,0,1,1,33.1
999999999,"2/4/2014",80.565,2,4,2,13,0,1,1,32
999999999,"2/4/2014",69.825,2,4,2,14,0,1,1,34
999999999,"2/4/2014",29.955,2,4,2,15,0,1,1,34
999999999,"2/5/2014",49.485,2,5,3,7,0,1,1,28.9
999999999,"2/5/2014",50.73,2,5,3,8,0,1,1,30
999999999,"2/5/2014",44.235,2,5,3,9,0,1,1,30.9
999999999,"2/5/2014",26.475,2,5,3,10,0,1,1,32
999999999,"2/6/2014",19.68,2,6,4,6,0,1,0,19.9
999999999,"2/6/2014",97.005,2,6,4,7,0,1,1,19
999999999,"2/6/2014",127.214998,2,6,4,8,0,1,1,19
999999999,"2/6/2014",99.299999,2,6,4,9,0,1,1,19.9
999999999,"2/6/2014",98.864999,2,6,4,10,0,1,1,21
999999999,"2/6/2014",90.345,2,6,4,11,0,1,1,21.9
999999999,"2/6/2014",85.005,2,6,4,12,0,1,1,25
999999999,"2/6/2014",83.445,2,6,4,13,0,1,1,26.1
999999999,"2/6/2014",46.275,2,6,4,14,0,1,1,27
999999999,"2/6/2014",18.3,2,6,4,15,0,1,1,27
999999999,"2/7/2014",22.05,2,7,5,6,0,1,0,21
999999999,"2/7/2014",112.559999,2,7,5,7,0,1,1,21.9
999999999,"2/7/2014",130.874998,2,7,5,8,0,1,1,23
999999999,"2/7/2014",111.75,2,7,5,9,0,1,1,24.1
999999999,"2/7/2014",106.334998,2,7,5,10,0,1,1,26.1
999999999,"2/7/2014",93.524998,2,7,5,11,0,1,1,27
999999999,"2/7/2014",87.855,2,7,5,12,0,1,1,28
999999999,"2/7/2014",81.225,2,7,5,13,0,1,1,28.9
999999999,"2/7/2014",46.59,2,7,5,14,0,1,1,30
999999999,"2/7/2014",16.305,2,7,5,15,0,1,1,28.9
999999999,"2/10/2014",20.835,2,10,1,6,0,1,0,21.9
999999999,"2/10/2014",98.909998,2,10,1,7,0,1,1,23
999999999,"2/10/2014",135.119997,2,10,1,8,0,1,1,23
999999999,"2/10/2014",138.314996,2,10,1,9,0,1,1,25
999999999,"2/10/2014",152.549996,2,10,1,10,0,1,1,27
999999999,"2/10/2014",135.794996,2,10,1,11,0,1,1,27
999999999,"2/10/2014",122.549997,2,10,1,12,0,1,1,27
999999999,"2/10/2014",98.549998,2,10,1,13,0,1,1,28.9
999999999,"2/10/2014",87.975,2,10,1,14,0,1,1,28.9
999999999,"2/10/2014",43.695,2,10,1,15,0,1,1,27
999999999,"2/11/2014",25.575,2,11,2,6,0,1,0,15.1
999999999,"2/11/2014",110.069998,2,11,2,7,0,1,1,16
999999999,"2/11/2014",134.759997,2,11,2,8,0,1,1,19
999999999,"2/11/2014",126.914998,2,11,2,9,0,1,1,19.9
999999999,"2/11/2014",112.454997,2,11,2,10,0,1,1,21.9
999999999,"2/11/2014",94.41,2,11,2,11,0,1,1,23
999999999,"2/11/2014",91.739999,2,11,2,12,0,1,1,24.1
999999999,"2/11/2014",85.98,2,11,2,13,0,1,1,25
999999999,"2/11/2014",84.39,2,11,2,14,0,1,1,25
999999999,"2/11/2014",45.735,2,11,2,15,0,1,1,25
999999999,"2/12/2014",17.925,2,12,3,6,0,1,0,8.1
999999999,"2/12/2014",96.764998,2,12,3,7,0,1,1,10
999999999,"2/12/2014",131.384998,2,12,3,8,0,1,1,14
999999999,"2/12/2014",125.564998,2,12,3,9,0,1,1,18
999999999,"2/12/2014",121.844998,2,12,3,10,0,1,1,21
999999999,"2/12/2014",125.234998,2,12,3,11,0,1,1,23
999999999,"2/12/2014",102.794999,2,12,3,12,0,1,1,21
999999999,"2/12/2014",94.169998,2,12,3,13,0,1,1,21.9
999999999,"2/12/2014",99.584998,2,12,3,14,0,1,1,23
999999999,"2/12/2014",44.925,2,12,3,15,0,1,1,23
999999999,"2/13/2014",22.275,2,13,4,6,0,1,0,30.9
999999999,"2/13/2014",99.539998,2,13,4,7,0,1,1,33.1
999999999,"2/13/2014",126.674998,2,13,4,8,0,1,1,34
999999999,"2/13/2014",123.96,2,13,4,9,0,1,1,33.1
999999999,"2/13/2014",95.159999,2,13,4,10,0,1,1,34
999999999,"2/13/2014",99.045,2,13,4,11,0,1,1,36
999999999,"2/13/2014",90.585,2,13,4,12,0,1,1,34
999999999,"2/13/2014",89.265,2,13,4,13,0,1,1,33.1
999999999,"2/13/2014",83.655,2,13,4,14,0,1,1,33.1
999999999,"2/13/2014",42.765,2,13,4,15,0,1,1,33.1
999999999,"2/14/2014",26.91,2,14,5,6,0,1,0,34
999999999,"2/14/2014",108.944997,2,14,5,7,0,1,1,35.1
999999999,"2/14/2014",142.74,2,14,5,8,0,1,1,34
999999999,"2/14/2014",127.739997,2,14,5,9,0,1,1,30
999999999,"2/14/2014",119.444998,2,14,5,10,0,1,1,30.9
999999999,"2/14/2014",90.69,2,14,5,11,0,1,1,33.1
999999999,"2/14/2014",91.019999,2,14,5,12,0,1,1,33.1
999999999,"2/14/2014",76.395,2,14,5,13,0,1,1,34
999999999,"2/14/2014",50.595,2,14,5,14,0,1,1,35.1
999999999,"2/14/2014",22.185,2,14,5,15,0,1,1,36
999999999,"2/17/2014",18.9,2,17,1,6,0,1,0,14
999999999,"2/17/2014",82.185,2,17,1,7,0,1,1,16
999999999,"2/17/2014",79.26,2,17,1,8,0,1,1,17.1
999999999,"2/17/2014",72.765,2,17,1,9,0,1,1,19.9
999999999,"2/17/2014",74.115,2,17,1,10,0,1,1,23
999999999,"2/17/2014",73.545,2,17,1,11,0,1,1,25
999999999,"2/17/2014",73.155,2,17,1,12,0,1,1,27
999999999,"2/17/2014",73.185,2,17,1,13,0,1,1,28
999999999,"2/17/2014",62.16,2,17,1,14,0,1,1,28.9
999999999,"2/17/2014",28.89,2,17,1,15,0,1,1,28.9
999999999,"2/18/2014",20.985,2,18,2,6,0,1,0,19
999999999,"2/18/2014",87.36,2,18,2,7,0,1,1,19
999999999,"2/18/2014",82.59,2,18,2,8,0,1,1,21
999999999,"2/18/2014",88.35,2,18,2,9,0,1,1,26.1
999999999,"2/18/2014",101.054999,2,18,2,10,0,1,1,30
999999999,"2/18/2014",95.985,2,18,2,11,0,1,1,30.9
999999999,"2/18/2014",73.41,2,18,2,12,0,1,1,30
999999999,"2/18/2014",71.1,2,18,2,13,0,1,1,30.9
999999999,"2/18/2014",67.14,2,18,2,14,0,1,1,32
999999999,"2/18/2014",31.605,2,18,2,15,0,1,1,33.1
999999999,"2/19/2014",21.675,2,19,3,6,0,1,0,23
999999999,"2/19/2014",82.44,2,19,3,7,0,1,1,24.1
999999999,"2/19/2014",83.895,2,19,3,8,0,1,1,26.1
999999999,"2/19/2014",86.715,2,19,3,9,0,1,1,28.9
999999999,"2/19/2014",74.58,2,19,3,10,0,1,1,32
999999999,"2/19/2014",77.565,2,19,3,11,0,1,1,33.1
999999999,"2/19/2014",68.94,2,19,3,12,0,1,1,34
999999999,"2/19/2014",55.245,2,19,3,13,0,1,1,34
999999999,"2/19/2014",50.595,2,19,3,14,0,1,1,34
999999999,"2/19/2014",30.6,2,19,3,15,0,1,1,34
999999999,"2/20/2014",14.46,2,20,4,6,0,1,0,36
999999999,"2/20/2014",66.135,2,20,4,7,0,1,1,37.9
999999999,"2/20/2014",74.355,2,20,4,8,0,1,1,39
999999999,"2/20/2014",126.719997,2,20,4,9,0,1,1,39.9
999999999,"2/20/2014",218.384996,2,20,4,10,0,1,1,43
999999999,"2/20/2014",189.674995,2,20,4,11,0,1,1,44.1
999999999,"2/20/2014",44.31,2,20,4,12,0,1,1,46
999999999,"2/20/2014",31.785,2,20,4,13,0,1,1,46.9
999999999,"2/20/2014",27.99,2,20,4,14,0,1,1,48
999999999,"2/20/2014",18.21,2,20,4,15,0,1,1,48
999999999,"2/21/2014",12.375,2,21,5,6,0,1,0,36
999999999,"2/21/2014",53.415,2,21,5,7,0,1,1,36
999999999,"2/21/2014",38.31,2,21,5,8,0,1,1,36
999999999,"2/21/2014",32.88,2,21,5,9,0,1,1,37
999999999,"2/21/2014",31.905,2,21,5,10,0,1,1,37
999999999,"2/21/2014",36.21,2,21,5,11,0,1,1,37
999999999,"2/21/2014",40.11,2,21,5,12,0,1,1,37
999999999,"2/21/2014",41.55,2,21,5,13,0,1,1,37.9
999999999,"2/21/2014",30.615,2,21,5,14,0,1,1,37
999999999,"2/21/2014",17.685,2,21,5,15,0,1,1,37
999999999,"2/24/2014",27.165,2,24,1,6,0,1,0,34
999999999,"2/24/2014",124.394998,2,24,1,7,0,1,1,35.1
999999999,"2/24/2014",160.769996,2,24,1,8,0,1,1,35.1
999999999,"2/24/2014",141.884997,2,24,1,9,0,1,1,35.1
999999999,"2/24/2014",143.159996,2,24,1,10,0,1,1,36
999999999,"2/24/2014",115.244998,2,24,1,11,0,1,1,36
999999999,"2/24/2014",106.574998,2,24,1,12,0,1,1,34
999999999,"2/24/2014",105,2,24,1,13,0,1,1,34
999999999,"2/24/2014",99.254997,2,24,1,14,0,1,1,34
999999999,"2/24/2014",55.319999,2,24,1,15,0,1,1,32
999999999,"2/25/2014",30.69,2,25,2,6,0,1,0,21.9
999999999,"2/25/2014",133.019998,2,25,2,7,0,1,1,23
999999999,"2/25/2014",159.494997,2,25,2,8,0,1,1,23
999999999,"2/25/2014",132.374995,2,25,2,9,0,1,1,24.1
999999999,"2/25/2014",121.859999,2,25,2,10,0,1,1,26.1
999999999,"2/25/2014",125.804997,2,25,2,11,0,1,1,26.1
999999999,"2/25/2014",108.824999,2,25,2,12,0,1,1,27
999999999,"2/25/2014",103.439999,2,25,2,13,0,1,1,28
999999999,"2/25/2014",99.974999,2,25,2,14,0,1,1,28
999999999,"2/25/2014",55.874999,2,25,2,15,0,1,1,28.9
999999999,"2/26/2014",29.055,2,26,3,6,0,1,0,19
999999999,"2/26/2014",124.364997,2,26,3,7,0,1,1,19
999999999,"2/26/2014",158.054999,2,26,3,8,0,1,1,21
999999999,"2/26/2014",149.249997,2,26,3,9,0,1,1,24.1
999999999,"2/26/2014",130.559996,2,26,3,10,0,1,1,26.1
999999999,"2/26/2014",109.304994,2,26,3,11,0,1,1,28
999999999,"2/26/2014",102.72,2,26,3,12,0,1,1,30
999999999,"2/26/2014",103.934999,2,26,3,13,0,1,1,30.9
999999999,"2/26/2014",99.224997,2,26,3,14,0,1,1,30
999999999,"2/26/2014",54.135,2,26,3,15,0,1,1,28.9
